timestamp,open,high,low,close,volume
2025-08-19 13:00:00,2.08344,2.08976,2.08321,2.08915,29461
2025-08-19 17:00:00,2.08923,2.09092,2.08866,2.09034,15186
2025-08-19 21:00:00,2.08632,2.09073,2.08577,2.08952,15687
2025-08-20 01:00:00,2.08956,2.09453,2.08883,2.09108,24415
2025-08-20 05:00:00,2.09105,2.10057,2.09052,2.09836,28612
2025-08-20 09:00:00,2.09845,2.09899,2.09202,2.0934,24451
2025-08-20 13:00:00,2.09342,2.09719,2.09105,2.09182,31964
2025-08-20 17:00:00,2.09183,2.09278,2.09002,2.0911,18750
2025-08-20 21:00:00,2.09086,2.09401,2.089,2.09354,13697
2025-08-21 01:00:00,2.09352,2.09541,2.09206,2.09527,18575
2025-08-21 05:00:00,2.09525,2.0972,2.09268,2.09605,26363
2025-08-21 09:00:00,2.09611,2.09785,2.0932,2.09425,28328
2025-08-21 13:00:00,2.09419,2.09453,2.08868,2.08943,36143
2025-08-21 17:00:00,2.08944,2.08963,2.08765,2.08882,16969
2025-08-21 21:00:00,2.08596,2.08917,2.08518,2.08873,11904
2025-08-22 01:00:00,2.08872,2.08906,2.0857,2.0866,20422
2025-08-22 05:00:00,2.08655,2.08876,2.08537,2.08595,24547
2025-08-22 09:00:00,2.08593,2.0903,2.08562,2.0887,24525
2025-08-22 13:00:00,2.08867,2.08923,2.08155,2.08454,42533
2025-08-22 17:00:00,2.08453,2.08516,2.0821,2.08256,20580
2025-08-24 21:00:00,2.08057,2.08428,2.07897,2.08168,16136
2025-08-25 01:00:00,2.08172,2.08483,2.08134,2.08211,18634
2025-08-25 05:00:00,2.08206,2.08208,2.07841,2.07878,24048
2025-08-25 09:00:00,2.07879,2.08075,2.07792,2.08015,23476
2025-08-25 13:00:00,2.08026,2.08082,2.07524,2.07626,30207
2025-08-25 17:00:00,2.07623,2.07721,2.07459,2.07462,20768
2025-08-25 21:00:00,2.0747,2.07869,2.07319,2.07709,18766
2025-08-26 01:00:00,2.07706,2.08082,2.07629,2.0768,25907
2025-08-26 05:00:00,2.07682,2.07923,2.07566,2.07881,32412
2025-08-26 09:00:00,2.07879,2.07924,2.07686,2.07808,29843
2025-08-26 13:00:00,2.07803,2.07925,2.0746,2.0747,31864
2025-08-26 17:00:00,2.07471,2.07618,2.07415,2.07498,16578
2025-08-26 21:00:00,2.07498,2.0758,2.07368,2.0747,12829
2025-08-27 01:00:00,2.0747,2.07566,2.07148,2.07392,20475
2025-08-27 05:00:00,2.0739,2.07817,2.07293,2.07778,25431
2025-08-27 09:00:00,2.07775,2.0786,2.07564,2.07695,26112
2025-08-27 13:00:00,2.07694,2.07763,2.07305,2.07346,30813
2025-08-27 17:00:00,2.07344,2.0747,2.0727,2.07469,20106
2025-08-27 21:00:00,2.07376,2.07491,2.07237,2.07362,13482
2025-08-28 01:00:00,2.07361,2.07454,2.07251,2.07408,19253
2025-08-28 05:00:00,2.07409,2.07521,2.07007,2.07058,24947
2025-08-28 09:00:00,2.07059,2.07213,2.0678,2.06834,28508
2025-08-28 13:00:00,2.06835,2.07166,2.06705,2.06929,32544
2025-08-28 17:00:00,2.06933,2.06975,2.0679,2.06821,15834
2025-08-28 21:00:00,2.06824,2.06916,2.06665,2.06688,14395
2025-08-29 01:00:00,2.06689,2.06759,2.06373,2.06485,21231
2025-08-29 05:00:00,2.06483,2.06622,2.06155,2.06199,25031
2025-08-29 09:00:00,2.06203,2.06338,2.06056,2.06158,25999
2025-08-29 13:00:00,2.06154,2.06597,2.05991,2.06344,33887
2025-08-29 17:00:00,2.06345,2.0656,2.06318,2.06375,16593
2025-08-31 21:00:00,2.06065,2.06508,2.05913,2.06469,11427
2025-09-01 01:00:00,2.06467,2.06703,2.06459,2.066,22928
2025-09-01 05:00:00,2.06601,2.06935,2.06413,2.06427,26026
2025-09-01 09:00:00,2.06429,2.06557,2.06242,2.06537,23778
2025-09-01 13:00:00,2.0654,2.06797,2.06512,2.06633,21719
2025-09-01 17:00:00,2.06635,2.06727,2.06629,2.06633,7773
2025-09-01 21:00:00,2.06622,2.06754,2.06454,2.06592,13255
2025-09-02 01:00:00,2.06587,2.0697,2.06581,2.06928,21696
2025-09-02 05:00:00,2.06927,2.06973,2.05739,2.05922,34368
2025-09-02 09:00:00,2.05928,2.05954,2.05375,2.05818,37330
2025-09-02 13:00:00,2.05817,2.05859,2.05233,2.05391,38256
2025-09-02 17:00:00,2.0539,2.05418,2.05274,2.05377,19533
