timestamp,open,high,low,close,volume
2024-12-26 22:00:00,1.12492,1.13536,1.12444,1.13322,104612
2024-12-29 22:00:00,1.1326,1.13795,1.1316,1.13423,103978
2024-12-30 22:00:00,1.13344,1.13688,1.13254,1.13546,105108
2025-01-01 22:00:00,1.13418,1.13652,1.12582,1.12937,125237
2025-01-02 22:00:00,1.12724,1.13089,1.12659,1.1284,102459
2025-01-05 22:00:00,1.12942,1.13325,1.1273,1.13251,131800
2025-01-06 22:00:00,1.13168,1.1379,1.1312,1.13505,127149
2025-01-07 22:00:00,1.13444,1.13603,1.12278,1.12653,132319
2025-01-08 22:00:00,1.12516,1.12665,1.11746,1.12264,118855
2025-01-09 22:00:00,1.12114,1.12583,1.11843,1.11852,132445
2025-01-12 22:00:00,1.11736,1.11938,1.10928,1.11909,136557
2025-01-13 22:00:00,1.11716,1.12116,1.11124,1.11443,137725
2025-01-14 22:00:00,1.11352,1.11949,1.10929,1.11736,121982
2025-01-15 22:00:00,1.11634,1.11716,1.11085,1.11445,130832
2025-01-16 22:00:00,1.1133,1.11503,1.10876,1.11319,117013
2025-01-19 22:00:00,1.11072,1.11863,1.11066,1.11757,120642
2025-01-20 22:00:00,1.11626,1.11929,1.11341,1.11857,145992
2025-01-21 22:00:00,1.11768,1.11959,1.11522,1.11649,125132
2025-01-22 22:00:00,1.1152,1.12143,1.11494,1.12059,132151
2025-01-23 22:00:00,1.11962,1.13136,1.1192,1.13068,139446
2025-01-26 22:00:00,1.12874,1.1302,1.12095,1.12737,153447
2025-01-27 22:00:00,1.1262,1.12856,1.12392,1.12475,135670
2025-01-28 22:00:00,1.12372,1.13004,1.12364,1.12886,137262
2025-01-29 22:00:00,1.12802,1.13214,1.1268,1.12949,134120
2025-01-30 22:00:00,1.12832,1.13186,1.12728,1.12882,147601
2025-02-02 22:00:00,1.1242,1.13381,1.12286,1.13334,199723
2025-02-03 22:00:00,1.13255,1.13361,1.12751,1.12952,144356
2025-02-04 22:00:00,1.1282,1.13131,1.12624,1.12743,130176
2025-02-05 22:00:00,1.12698,1.1278,1.11904,1.12509,125511
2025-02-06 22:00:00,1.12418,1.13142,1.12378,1.1282,130546
2025-02-09 22:00:00,1.12582,1.13084,1.12534,1.12698,115694
2025-02-10 22:00:00,1.1257,1.13701,1.1245,1.13666,110888
2025-02-11 22:00:00,1.13474,1.1381,1.13118,1.13669,134822
2025-02-12 22:00:00,1.13542,1.14039,1.13042,1.13471,148716
2025-02-13 22:00:00,1.13368,1.13768,1.13173,1.13221,125298
2025-02-16 22:00:00,1.12798,1.13826,1.12698,1.13716,100140
2025-02-17 22:00:00,1.1354,1.13937,1.13455,1.13936,116794
2025-02-18 22:00:00,1.1379,1.1423,1.13563,1.13842,129405
2025-02-19 22:00:00,1.13684,1.13906,1.13626,1.13741,133318
2025-02-20 22:00:00,1.13624,1.13953,1.13289,1.13348,136888
2025-02-23 22:00:00,1.1327,1.13742,1.13094,1.13247,146587
2025-02-24 22:00:00,1.13156,1.13378,1.12852,1.13092,146917
2025-02-25 22:00:00,1.13,1.13557,1.12918,1.13402,139628
2025-02-26 22:00:00,1.13288,1.13955,1.13206,1.13356,145261
2025-02-27 22:00:00,1.13236,1.13864,1.13099,1.13571,152126
2025-03-02 22:00:00,1.13516,1.1431,1.1335,1.13893,161579
2025-03-03 22:00:00,1.13808,1.13976,1.12987,1.13789,192759
2025-03-04 22:00:00,1.13692,1.14985,1.13568,1.14866,188936
2025-03-05 22:00:00,1.148,1.15027,1.13732,1.13808,191632
2025-03-06 22:00:00,1.13732,1.13867,1.13197,1.13627,174194
2025-03-09 21:00:00,1.13626,1.13772,1.13046,1.13427,166744
2025-03-10 21:00:00,1.13332,1.14388,1.13011,1.14287,177378
2025-03-11 21:00:00,1.14192,1.14637,1.13952,1.14293,146088
2025-03-12 21:00:00,1.1419,1.14647,1.14012,1.14221,141540
2025-03-13 21:00:00,1.14106,1.14695,1.14085,1.14472,142329
2025-03-16 21:00:00,1.1425,1.14582,1.14228,1.14403,118964
2025-03-17 21:00:00,1.14359,1.14492,1.13853,1.13974,120823
2025-03-18 21:00:00,1.13856,1.14221,1.13651,1.14085,124099
2025-03-19 21:00:00,1.13998,1.14605,1.13692,1.14327,131667
2025-03-20 21:00:00,1.14192,1.14418,1.13862,1.14038,117545
2025-03-23 21:00:00,1.1375,1.1433,1.1375,1.14081,125350
2025-03-24 21:00:00,1.14079,1.14314,1.13884,1.14238,112334
2025-03-25 21:00:00,1.14157,1.14418,1.13805,1.13882,114609
2025-03-26 21:00:00,1.13763,1.14453,1.13762,1.14151,105520
2025-03-27 21:00:00,1.14049,1.14389,1.13923,1.13981,95283
2025-03-30 21:00:00,1.13819,1.1432,1.13649,1.14215,114194
2025-03-31 21:00:00,1.141,1.14261,1.13731,1.14182,106462
2025-04-01 21:00:00,1.13975,1.14849,1.13938,1.14704,106261
2025-04-02 21:00:00,1.14569,1.14668,1.12386,1.12559,193636
2025-04-03 21:00:00,1.12467,1.12508,1.10215,1.10846,215728
2025-04-06 21:00:00,1.09598,1.1121,1.08997,1.09455,233596
2025-04-07 21:00:00,1.09461,1.09764,1.0817,1.08177,181712
2025-04-08 21:00:00,1.08152,1.0999,1.06885,1.09984,208305
2025-04-09 21:00:00,1.09682,1.10403,1.06821,1.06832,196059
2025-04-10 21:00:00,1.06833,1.07436,1.06108,1.06528,217908
2025-04-13 21:00:00,1.07153,1.08628,1.06754,1.07475,168438
2025-04-14 21:00:00,1.07324,1.08984,1.07222,1.08944,129097
