timestamp,open,high,low,close,volume
2024-12-26 22:00:00,1.67248,1.68022,1.67191,1.67646,141562
2024-12-29 22:00:00,1.67568,1.67772,1.66904,1.67247,140829
2024-12-30 22:00:00,1.67086,1.6777,1.66992,1.67287,143641
2025-01-01 22:00:00,1.67257,1.67452,1.64909,1.65486,170930
2025-01-02 22:00:00,1.65236,1.65946,1.65087,1.65794,143796
2025-01-05 22:00:00,1.65718,1.66522,1.65228,1.66348,177025
2025-01-06 22:00:00,1.66112,1.66473,1.65454,1.65931,166690
2025-01-07 22:00:00,1.65944,1.66563,1.65785,1.65993,172765
2025-01-08 22:00:00,1.65876,1.66644,1.65839,1.6623,136240
2025-01-09 22:00:00,1.66085,1.66795,1.65999,1.66691,164194
2025-01-12 22:00:00,1.66362,1.66764,1.65731,1.65772,169855
2025-01-13 22:00:00,1.65702,1.66547,1.65348,1.66397,171846
2025-01-14 22:00:00,1.66276,1.66646,1.65214,1.65236,152263
2025-01-15 22:00:00,1.65134,1.65999,1.64826,1.65816,166977
2025-01-16 22:00:00,1.65718,1.66621,1.65533,1.65818,153783
2025-01-19 22:00:00,1.65758,1.66442,1.65658,1.66011,155866
2025-01-20 22:00:00,1.65862,1.66816,1.6582,1.66122,186771
2025-01-21 22:00:00,1.66058,1.66428,1.65858,1.65912,154990
2025-01-22 22:00:00,1.65854,1.66294,1.65643,1.65711,141982
2025-01-23 22:00:00,1.65613,1.66433,1.65189,1.66163,144127
2025-01-26 22:00:00,1.66166,1.67276,1.66008,1.66719,155196
2025-01-27 22:00:00,1.66634,1.6711,1.66559,1.66814,140408
2025-01-28 22:00:00,1.6669,1.67508,1.66654,1.67188,137810
2025-01-29 22:00:00,1.67202,1.6781,1.66881,1.67316,127446
2025-01-30 22:00:00,1.67144,1.67427,1.66426,1.66785,151596
2025-02-02 22:00:00,1.66412,1.67913,1.65888,1.66086,207297
2025-02-03 22:00:00,1.6594,1.66728,1.65832,1.65901,147655
2025-02-04 22:00:00,1.65808,1.66265,1.65422,1.65509,134646
2025-02-05 22:00:00,1.65413,1.65959,1.65049,1.65221,120674
2025-02-06 22:00:00,1.65136,1.65358,1.6455,1.64614,129283
2025-02-09 22:00:00,1.64796,1.64919,1.64061,1.6416,112314
2025-02-10 22:00:00,1.64014,1.6473,1.63928,1.64585,111244
2025-02-11 22:00:00,1.64512,1.65694,1.64313,1.65357,135861
2025-02-12 22:00:00,1.65192,1.66342,1.65178,1.65632,146766
2025-02-13 22:00:00,1.65466,1.65762,1.64999,1.651,125495
2025-02-16 22:00:00,1.6534,1.6534,1.64469,1.64898,93822
2025-02-17 22:00:00,1.64726,1.65207,1.64382,1.64441,117996
2025-02-18 22:00:00,1.64322,1.64652,1.63991,1.64246,120530
2025-02-19 22:00:00,1.6416,1.64665,1.63578,1.64031,127050
2025-02-20 22:00:00,1.6394,1.64697,1.6379,1.64474,128056
2025-02-23 22:00:00,1.64425,1.652,1.64214,1.64862,145150
2025-02-24 22:00:00,1.64714,1.662,1.647,1.65734,140571
2025-02-25 22:00:00,1.65582,1.66505,1.65555,1.66284,139663
2025-02-26 22:00:00,1.6611,1.6687,1.65972,1.66725,146527
2025-02-27 22:00:00,1.66568,1.67734,1.66568,1.6702,151258
2025-03-02 22:00:00,1.67315,1.68806,1.67116,1.68461,158261
2025-03-03 22:00:00,1.68346,1.70023,1.6832,1.69409,195738
2025-03-04 22:00:00,1.69416,1.70941,1.69286,1.70295,195486
2025-03-05 22:00:00,1.70204,1.71083,1.69927,1.70267,188711
2025-03-06 22:00:00,1.7014,1.72705,1.70126,1.71688,177325
2025-03-09 21:00:00,1.71538,1.72752,1.7104,1.72549,164975
2025-03-10 21:00:00,1.72499,1.74191,1.72356,1.73357,175333
2025-03-11 21:00:00,1.73303,1.73661,1.72189,1.72238,154660
2025-03-12 21:00:00,1.72156,1.73073,1.71881,1.72698,146179
2025-03-13 21:00:00,1.7251,1.72974,1.7182,1.71935,141479
2025-03-16 21:00:00,1.71924,1.72083,1.70858,1.71043,121836
2025-03-17 21:00:00,1.70948,1.72204,1.70861,1.72036,115873
2025-03-18 21:00:00,1.71994,1.72404,1.71456,1.71475,123404
2025-03-19 21:00:00,1.71417,1.72689,1.71383,1.72183,126046
2025-03-20 21:00:00,1.72098,1.72726,1.7197,1.72379,114635
2025-03-23 21:00:00,1.72358,1.72489,1.71654,1.71805,122182
2025-03-24 21:00:00,1.71694,1.71935,1.71122,1.71153,115167
2025-03-25 21:00:00,1.71058,1.71671,1.70501,1.70733,130659
2025-03-26 21:00:00,1.70709,1.71413,1.70533,1.71317,142456
2025-03-27 21:00:00,1.71187,1.72316,1.7105,1.72229,126830
2025-03-30 21:00:00,1.71974,1.73664,1.71958,1.73119,143778
2025-03-31 21:00:00,1.73162,1.73657,1.71854,1.71911,148190
2025-04-01 21:00:00,1.71808,1.72925,1.71129,1.72435,140880
2025-04-02 21:00:00,1.72263,1.75296,1.72057,1.74624,237402
