timestamp,open,high,low,close,volume
2025-08-19 13:00:00,2.28133,2.28755,2.28077,2.28638,31110
2025-08-19 17:00:00,2.28638,2.2896,2.28549,2.2892,17271
2025-08-19 21:00:00,2.28497,2.28924,2.28421,2.28745,15994
2025-08-20 01:00:00,2.28745,2.31452,2.28674,2.31211,28978
2025-08-20 05:00:00,2.31199,2.32159,2.31023,2.31595,31148
2025-08-20 09:00:00,2.31595,2.31832,2.30999,2.3111,26632
2025-08-20 13:00:00,2.31111,2.31571,2.30846,2.30929,32901
2025-08-20 17:00:00,2.30934,2.31083,2.30687,2.30996,21156
2025-08-20 21:00:00,2.31035,2.31257,2.3064,2.31161,14922
2025-08-21 01:00:00,2.3116,2.31286,2.30769,2.31231,20898
2025-08-21 05:00:00,2.31233,2.31349,2.30828,2.31193,27471
2025-08-21 09:00:00,2.31196,2.31299,2.30895,2.31017,28987
2025-08-21 13:00:00,2.31006,2.31045,2.30497,2.30679,37641
2025-08-21 17:00:00,2.3068,2.30694,2.30431,2.30485,18803
2025-08-21 21:00:00,2.30228,2.30823,2.30103,2.30778,12819
2025-08-22 01:00:00,2.30781,2.30841,2.30422,2.30662,22477
2025-08-22 05:00:00,2.3066,2.3092,2.30615,2.30729,25544
2025-08-22 09:00:00,2.30723,2.31137,2.30707,2.30882,25836
2025-08-22 13:00:00,2.3088,2.31014,2.30226,2.30528,43475
2025-08-22 17:00:00,2.30518,2.30608,2.3029,2.30344,21967
2025-08-24 21:00:00,2.30077,2.30627,2.29996,2.30147,16798
2025-08-25 01:00:00,2.30151,2.306,2.30094,2.30365,19795
2025-08-25 05:00:00,2.30366,2.3037,2.2998,2.30153,25245
2025-08-25 09:00:00,2.30157,2.30357,2.30042,2.30275,23420
2025-08-25 13:00:00,2.30278,2.30309,2.29709,2.30044,30869
2025-08-25 17:00:00,2.30041,2.30187,2.2993,2.29941,24005
2025-08-25 21:00:00,2.29497,2.30308,2.29359,2.3023,20136
2025-08-26 01:00:00,2.30222,2.30792,2.30167,2.30385,27437
2025-08-26 05:00:00,2.30387,2.30588,2.30116,2.30553,33282
2025-08-26 09:00:00,2.30539,2.30555,2.30189,2.30225,29768
2025-08-26 13:00:00,2.30218,2.30428,2.29863,2.29878,32393
2025-08-26 17:00:00,2.29881,2.30063,2.29801,2.29928,18346
2025-08-26 21:00:00,2.30101,2.30329,2.29726,2.30103,13564
2025-08-27 01:00:00,2.30107,2.30262,2.29919,2.30112,20956
2025-08-27 05:00:00,2.30113,2.30682,2.3003,2.3065,26602
2025-08-27 09:00:00,2.30647,2.30762,2.30497,2.30729,26257
2025-08-27 13:00:00,2.30728,2.30861,2.30216,2.3026,30931
2025-08-27 17:00:00,2.30254,2.30416,2.30147,2.30386,21596
2025-08-27 21:00:00,2.30493,2.30506,2.30085,2.30471,14165
2025-08-28 01:00:00,2.30468,2.30681,2.30313,2.3045,20922
2025-08-28 05:00:00,2.30452,2.3061,2.30035,2.30102,27180
2025-08-28 09:00:00,2.301,2.30317,2.29869,2.29899,28627
2025-08-28 13:00:00,2.29902,2.30202,2.29535,2.29651,32412
2025-08-28 17:00:00,2.29649,2.29683,2.29497,2.29599,17892
2025-08-28 21:00:00,2.29567,2.29712,2.29415,2.29419,13832
2025-08-29 01:00:00,2.2942,2.29466,2.29063,2.29152,21774
2025-08-29 05:00:00,2.29154,2.29277,2.28588,2.28662,26241
2025-08-29 09:00:00,2.28668,2.28798,2.28512,2.28616,27105
2025-08-29 13:00:00,2.28619,2.29141,2.28418,2.28879,34975
2025-08-29 17:00:00,2.28883,2.29107,2.28847,2.28882,18710
2025-08-31 21:00:00,2.28785,2.29142,2.28731,2.28864,12903
2025-09-01 01:00:00,2.28867,2.29125,2.28637,2.29106,25193
2025-09-01 05:00:00,2.29097,2.29608,2.28845,2.28879,27429
2025-09-01 09:00:00,2.28881,2.29345,2.28762,2.29342,25059
2025-09-01 13:00:00,2.29343,2.29668,2.29339,2.29469,21345
2025-09-01 17:00:00,2.29471,2.29585,2.29385,2.29409,10670
2025-09-01 21:00:00,2.29266,2.29552,2.29169,2.29317,14053
2025-09-02 01:00:00,2.29313,2.29968,2.2931,2.29884,23765
2025-09-02 05:00:00,2.29885,2.2991,2.28658,2.2899,36122
2025-09-02 09:00:00,2.28992,2.29025,2.2835,2.286,38032
2025-09-02 13:00:00,2.28601,2.28706,2.28195,2.28331,38820
2025-09-02 17:00:00,2.28326,2.28414,2.28165,2.28332,21637
2025-09-02 21:00:00,2.28166,2.28496,2.28062,2.28371,13067
