timestamp,open,high,low,close,volume
2025-12-26 18:00:00,1.84453,1.84531,1.84431,1.8448,5692
2025-12-26 19:00:00,1.84482,1.8456,1.84454,1.84556,4508
2025-12-26 20:00:00,1.84555,1.84599,1.84529,1.84573,4020
2025-12-26 21:00:00,1.84569,1.84616,1.84455,1.8448,3066
2025-12-28 22:00:00,1.84208,1.8445,1.84158,1.84386,2314
2025-12-28 23:00:00,1.8438,1.84509,1.84185,1.84476,4875
2025-12-29 00:00:00,1.84478,1.84632,1.84478,1.84611,5737
2025-12-29 01:00:00,1.8461,1.84636,1.84543,1.84559,5840
2025-12-29 02:00:00,1.84557,1.84569,1.84512,1.84544,4608
2025-12-29 03:00:00,1.8454,1.84556,1.84471,1.84498,4317
2025-12-29 04:00:00,1.84495,1.84516,1.84404,1.84413,3581
2025-12-29 05:00:00,1.84415,1.84482,1.8434,1.84466,4486
2025-12-29 06:00:00,1.84466,1.84639,1.84423,1.84623,5200
2025-12-29 07:00:00,1.84619,1.84624,1.8444,1.84561,6662
2025-12-29 08:00:00,1.84567,1.84716,1.84465,1.84529,7025
2025-12-29 09:00:00,1.84527,1.84747,1.84435,1.84645,7682
2025-12-29 10:00:00,1.84641,1.84856,1.84603,1.84769,6544
2025-12-29 11:00:00,1.84769,1.84963,1.84712,1.84717,5990
2025-12-29 12:00:00,1.84716,1.84735,1.84504,1.84639,6902
2025-12-29 13:00:00,1.8463,1.847,1.84477,1.8468,7591
2025-12-29 14:00:00,1.84682,1.84782,1.84404,1.84653,9013
2025-12-29 15:00:00,1.84654,1.84815,1.84502,1.84542,10066
2025-12-29 16:00:00,1.84537,1.84685,1.84403,1.84612,8240
2025-12-29 17:00:00,1.84609,1.84692,1.84563,1.8462,6248
2025-12-29 18:00:00,1.84615,1.84773,1.84609,1.84689,5297
2025-12-29 19:00:00,1.8469,1.84847,1.8465,1.84816,4528
2025-12-29 20:00:00,1.84813,1.84966,1.84813,1.84952,4208
2025-12-29 21:00:00,1.84957,1.85033,1.84893,1.84961,3581
2025-12-29 22:00:00,1.84827,1.84867,1.84677,1.84752,3592
2025-12-29 23:00:00,1.84753,1.84915,1.847,1.84881,3693
2025-12-30 00:00:00,1.84884,1.84932,1.84838,1.84838,3601
2025-12-30 01:00:00,1.84841,1.84846,1.84761,1.84835,5415
2025-12-30 02:00:00,1.84839,1.8488,1.84783,1.84793,4018
2025-12-30 03:00:00,1.84793,1.84843,1.8477,1.84832,3403
2025-12-30 04:00:00,1.84835,1.84878,1.84818,1.84873,2898
2025-12-30 05:00:00,1.84874,1.84952,1.84872,1.84945,4381
2025-12-30 06:00:00,1.84947,1.85004,1.84869,1.84928,5110
